---------------------------
f_d = -5000
---------------------------
(0.200538,-0.705579)
(0.516139,0.899061)
(-0.898673,-0.634626)
(0.931275,0.550089)
(-0.176214,-0.528801)
(-0.13313,0.632867)
(0.377438,-0.223103)
(-1.13503,0.829365)
(-0.565355,-0.135933)
(0.628642,0.943263)
(0.369122,0.0926303)
(-0.500413,0.338183)
(1.24181,-0.226089)
(-0.860262,0.31646)
(-0.251713,-0.0893032)
(0.272123,0.739626)
(-0.561431,-0.419221)
(-0.881625,-0.189454)
(-0.968578,-0.360045)
(-0.0316847,-0.268422)
(0.828408,0.125127)
(-0.185957,-0.823921)
(-0.139826,0.685509)
(0.0396287,0.0437349)
(0.769495,0.00602765)
(-0.614102,-0.671794)
(1.45576,0.32036)
(-0.0616071,0.392888)
(0.116892,-0.261886)
(-1.13322,-0.863254)
(0.334226,0.375365)
(-1.07917,-0.557235)
(0.574824,-0.400317)
(-0.572411,-0.550777)
(0.128154,0.0227154)
(-0.625478,-0.379415)
(-0.208279,0.469106)
(-1.84899,0.26848)
(0.96975,0.369309)
(-0.263702,-1.57442)
(0.738666,0.481448)
(0.27949,-0.251601)
(0.209929,0.458267)
(-0.771333,-0.465752)
(1.0655,0.408096)
(0.634038,-0.80362)
(-0.0816452,0.337389)
(-0.520736,0.416905)
(0.642134,0.44586)
(-1.5289,-0.690156)
(0.529733,0.358871)
(-0.481863,-0.489413)
(0.206618,0.765409)
(-0.51564,-0.0956975)
(-0.0436012,0.571001)
(-0.406331,-0.111684)
(-0.72751,0.409892)
(-1.4399,-0.775484)
(0.828877,0.782224)
(0.177467,-0.99378)
(-0.115499,-0.163169)
(0.212853,-0.601444)
(0.135587,0.226077)
(-1.03741,-1.50228)
(0.447785,0.276884)
(0.590614,-0.67801)
(-0.0462222,0.189682)
(-0.0502675,-0.832191)
(-0.0561373,0.78371)
(-0.201653,-0.916305)
(-0.631323,-0.475809)
(0.882035,0.53023)
(0.479597,0.494978)
(0.170244,0.0546157)
(-0.641705,-0.307277)
(-0.0361622,0.392617)
(-0.0781871,0.425062)
(0.527013,-0.493479)
(-0.291502,0.429161)
(0.73819,-0.522203)
(0.103698,0.757459)
(-0.77048,-0.410752)
(-0.114649,-0.193231)
(-0.528259,-0.236893)
(-0.144442,0.135134)
(1.03356,0.179211)
(-0.904767,-0.604037)
(-0.275349,0.584946)
(-0.821455,-0.600216)
(0.552534,0.169836)
(-0.66278,-0.825636)
(0.992418,0.560376)
(-0.525682,-0.415299)
(0.879976,0.789901)
(0.53724,-0.521051)
(-0.508256,-0.69473)
(0.195931,-0.213885)
(-0.0970894,1.10445)
(-0.783631,-1.40086)
(0.263324,0.102225)
(-0.770506,-0.0449016)
(-0.495558,-0.429903)
(-0.487789,-0.789045)
(0.18078,0.760989)
(-0.668764,-0.627677)
(0.39364,0.733066)
(0.320442,-0.574529)
(-1.15394,0.348863)
(0.75373,-0.225431)
(1.47057,-0.0906941)
(-0.880849,-0.811555)
(0.320097,0.889477)
(0.994267,-0.0917798)
(-0.378568,-0.0245123)
(0.475664,-1.26116)
(1.06673,1.14491)
(-0.275535,-1.54385)
(0.284459,0.560507)
(0.22658,-0.330385)
(-0.272453,0.505455)
(0.545799,-0.598518)
(-1.5106,-0.099559)
(0.498516,0.334826)
(-0.965849,-0.812806)
(0.035756,0.185545)
(-0.00528437,0.567355)
(-0.276481,0.310134)
(-0.201847,-0.0903443)
(0.459217,-0.353922)
(0.125134,0.456539)
(-0.0927682,-1.85219)
(-0.9035,0.348314)
(1.01444,-0.789392)
(-0.366068,0.17878)
(0.286667,-0.807822)
(-0.827502,-0.00252748)
(-0.408312,-0.176749)
(-0.663738,0.922545)
(0.687741,-0.177458)
(-0.723019,0.288147)
(0.392525,0.638853)
(0.206363,0.121987)
(0.364285,-0.176668)
(-0.289471,0.805887)
(0.902324,-0.88509)
(-1.36947,-0.749064)
(0.110416,0.139624)
(-0.104707,-0.818764)
(-0.609159,0.297092)
(0.0794722,0.863572)
(0.792495,-1.22822)
(-0.549045,0.0162201)
(0.610395,-0.625578)
(0.00549731,0.686803)
(0.914241,0.574568)
(-1.34159,-0.360789)
(0.777967,-0.524881)
(0.246418,-0.714159)
(0.449916,0.754403)
(0.0568314,-0.3164)
(-0.588872,0.522077)
(0.0463181,0.228787)
(-0.423642,-0.343537)
(0.508432,-0.356397)
(0.309905,0.288517)
(-0.29977,-0.365542)
(-0.636314,-0.304061)
(-0.288601,-0.416808)
(0.613761,0.683356)
(-0.192376,-0.685567)
(-0.0915944,0.289077)
(-0.554152,-0.488886)
(0.0805621,0.540076)
(0.960795,0.186211)
(-0.862166,-0.203524)
(0.774149,-0.0267618)
(0.445296,0.890399)
(0.0541749,-0.137265)
(0.883385,0.961064)
(-0.250347,-0.159179)
(-0.973639,0.295413)
(0.219553,-0.896714)
(0.303406,1.06285)
(0.0538213,-0.205108)
(0.00175172,0.608814)
(-0.294056,-0.747467)
(-1.03495,-0.399781)
(0.894419,-0.679943)
(-0.410176,-0.234113)
(0.478989,0.486488)
(0.639136,0.973932)
(-0.724574,-0.218876)
(-0.329966,-0.0779791)
(0.43821,-0.00282861)
(-0.406239,0.0344368)
(-0.627869,-1.60259)
(0.19108,-0.446852)
(1.17758,-0.696246)
(-0.283664,-0.964519)
(1.54261,0.0578681)
(-1.36962,-1.12442)
(0.253542,-0.799909)
(0.283462,0.0933645)
(0.409769,0.480851)
(-0.640933,0.189632)
(0.18383,0.575019)
(-0.131745,-0.435059)
(1.22826,-0.868895)
(0.0635379,-0.810801)
(-0.099258,0.623871)
(-0.449616,-0.314587)
(-0.11416,-0.362898)
(-0.274444,-0.572262)
(1.1812,0.421848)
(0.118791,0.0619913)
(-0.176121,0.423075)
(-0.27802,-0.401062)
(-0.224953,0.521945)
(-0.143303,-0.193066)
(0.422523,0.597845)
(-0.0673784,-0.517784)
(0.0471753,0.36671)
(0.901072,-0.250772)
(0.155194,0.40526)
(-0.224305,-0.877613)
(0.624391,1.11636)
(0.0886087,-0.481933)
(-0.065142,0.338322)
(0.485198,0.173465)
(-0.1811,0.898378)
(-0.435483,-0.792432)
(-0.0223534,0.939375)
(-1.03777,-1.34641)
(0.0417763,0.553782)
(-0.275689,-0.943807)
(0.055123,0.335929)
(-0.648318,-0.970325)
(0.449839,0.412622)
(0.0408543,-0.277664)
(-0.480282,1.27376)
(-0.0295219,-0.56771)
(-0.171191,0.429201)
(-0.033344,-0.747734)
(0.565707,1.31558)
(-0.335341,-0.522698)
(0.0156193,1.14426)
(0.757402,-0.959736)
(0.540837,1.42535)
(-0.277029,-0.569947)
(-0.824083,0.345268)
(-0.678091,-0.138217)
(-0.0603248,0.702167)
(0.84066,-0.0728393)
(0.369035,0.655314)
(0.634609,-0.963145)
(-0.239163,0.714741)
(0.104632,-0.282898)
(-0.291634,1.02316)
(1.14442,0.470918)
(-0.11597,1.39154)
(1.14475,0.288886)
(-0.194153,-0.440108)
(0.498099,-1.027)
(-0.74278,0.165155)
(1.04097,0.0811538)
(-1.11965,-0.569107)
(0.754704,0.0072757)
(0.360907,-0.203609)
(0.175113,-0.571343)
(-0.610614,0.89203)
(0.567326,0.417404)
(0.252919,-0.239986)
(0.403228,0.800926)
